trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
6793	1391	0	3	1	3	6	5	0.0	1	2012	6	23	6	12.61666667	72	1	1	0	686	0.161666667	0.0525	0.111666667	0.0	0.053333333	0.0	0	0.081388889	0.0	0.17	0.0	0.392491
6870	1412	0	1	3	3	6	5	0.0	1	2012	6	24	7	12.0	69	1	0	0	773	0.178333333	0.0461111109999999	0.062222222	0.0	0.045833333	0.0	0	0.061666667	0.0	0.13	0.0	0.5810810000000001
6875	1414	0	1	4	3	3	1	1.0	1	2012	6	24	7	15.41666667	51	0	1	1	3169	0.793055556	0.281666667	0.311944444	0.0	0.15	0.0	0	0.250833333	1.5	0.66	0.0	0.256921
6894	1417	3	0	4	3	1	5	0.0	1	2012	6	24	7	12.0	9	1	0	1	3067	0.909444444	0.2625	0.091944444	0.0	0.5475	0.1	1	0.198333333	0.0	0.75	0.0	0.32493
6908	1421	0	0	4	3	1	1	1.0	1	2012	6	24	7	10.0	58	0	1	2	2302	0.638333333	0.1772222219999999	0.257777778	0.0	0.081111111	0.0	0	0.136111111	1.5	0.44	0.0	0.077551
6924	1425	1	0	4	3	1	1	1.0	1	2012	6	24	7	10.0	36	0	1	1	1344	0.519166667	0.163611111	0.201666667	0.0	0.1022222219999999	0.0	0	0.1447222219999999	1.5	0.4	0.0	0.0537428
6925	1425	1	1	4	3	1	1	1.0	1	2012	6	24	7	13.0	36	0	1	1	1344	0.533888889	0.185277778	0.175555556	0.0	0.126111111	0.0	0	0.151111111	1.5	0.41	0.0	0.0790441
6930	1426	0	1	4	3	6	1	1.0	1	2012	6	24	7	11.66666667	28	1	1	1	1065	0.298611111	0.092777778	0.055	0.0	0.108055556	0.0	0	0.115833333	1.5	0.23	0.0	0.6330939999999999
6954	1429	0	5	4	3	1	1	1.0	1	2012	6	25	1	18.5	51	0	1	1	1019	0.265	0.111111111	0.115833333	0.0	0.0611111109999999	0.0	0	0.099444444	1.5	0.28	0.0	0.326816
6961	1429	2	3	4	4	1	4	1.0	1	2012	6	25	1	18.5	21	1	1	1	1019	0.265	0.111111111	0.115833333	0.0	0.0611111109999999	0.0	0	0.099444444	1.5	0.28	0.0	0.326816
6963	1430	0	6	3	5	6	1	1.0	1	2012	6	25	1	20.0	28	1	1	0	8305	1.992777778	0.648888889	0.07	0.25	0.073888889	0.316666667	2	0.519444444	6.19	1.39	0.0	0.5352939999999999
6977	1435	0	1	4	5	1	1	1.0	1	2012	6	25	1	13.0	50	1	1	2	4281	1.048333333	0.29	0.118888889	0.0	0.208333333	0.0	0	0.2025	1.5	0.71	0.0	0.336077
6982	1436	0	2	3	4	6	1	1.0	1	2012	6	25	1	23.0	49	0	0	0	14231	3.143888889	1.066944444	0.154722222	0.3	0.4402777779999999	0.1	1	0.534444444	3.9	2.01	0.0	0.323805
6997	1440	0	0	3	3	6	1	1.0	1	2012	6	25	1	12.0	32	1	0	0	1221	0.316944444	0.100277778	0.1541666669999999	0.0	0.065	0.0	0	0.106944444	1.5	0.28	0.0	0.0311688
7020	1445	1	1	1	5	6	1	1.0	1	2012	6	25	1	16.75	28	0	0	0	1977	0.533333333	0.164444444	0.242222222	0.0	0.166666667	0.0	0	0.2047222219999999	1.5	0.44	0.0	0.639077
7047	1450	0	2	4	3	5	1	1.0	1	2012	6	26	2	15.41666667	43	1	1	2	1036	0.312222222	0.088333333	0.139166667	0.0	0.132222222	0.0	0	0.1180555559999999	1.5	0.4	0.0	0.124706
7074	1453	0	2	4	2	1	1	1.0	1	2012	6	26	2	15.08333333	51	1	1	2	2339	0.558888889	0.148888889	0.1888888889999999	0.0	0.128055556	0.069722222	1	0.1275	3.0	0.39	0.0	0.0936819
7086	1453	2	3	4	3	1	3	0.0	1	2012	6	26	2	16.16666667	12	0	0	2	2626	0.766111111	0.192777778	0.238055556	0.0	0.166666667	0.0	0	0.144166667	0.0	0.51	0.0	0.1001929999999999
7104	1460	0	0	1	3	6	5	0.0	1	2012	6	26	2	9.666666667	85	0	0	0	503	0.1472222219999999	0.049166667	0.0575	0.0	0.03	0.0	0	0.045555556	0.0	0.11	0.0	0.134146
7127	1466	0	4	4	3	2	1	1.0	1	2012	6	27	3	19.75	35	0	1	1	2091	0.5608333329999999	0.175277778	0.232777778	0.0	0.159444444	0.0	0	0.191111111	1.5	0.42	0.0	0.234012
7153	1474	0	0	4	4	1	1	1.0	1	2012	6	27	3	11.0	39	0	1	2	8022	1.970833333	0.5216666670000001	0.151666667	0.25	0.125	0.066666667	1	0.371666667	3.0	1.75	0.0	0.381166
7168	1476	1	0	4	3	1	1	1.0	1	2012	6	27	3	9.75	55	0	1	1	3528	0.902777778	0.280833333	0.0847222219999999	0.0	0.316666667	0.0	0	0.215555556	1.5	0.62	0.0	0.143041
7173	1476	2	0	4	3	1	2	0.0	1	2012	6	27	3	15.0	17	0	0	1	2698	0.7144444440000001	0.220833333	0.2469444439999999	0.0	0.181666667	0.0	0	0.195833333	0.0	0.56	0.0	0.1602839999999999
7252	1491	2	3	3	3	1	1	1.0	1	2012	6	28	4	22.0	23	1	0	1	11509	2.796111111	0.931111111	0.0866666669999999	0.466666667	0.0	0.15	1	0.7013888890000001	4.4	2.07	0.0	0.544158
7253	1491	3	0	4	2	1	5	0.0	1	2012	6	28	4	7.75	9	0	0	1	7616	1.810277778	0.610833333	0.265555556	0.183333333	0.0	0.0	0	0.585	0.0	1.49	0.0	0.509971
7256	1492	0	0	1	3	6	1	1.0	1	2012	6	28	4	16.5	30	1	0	0	1269	0.318055556	0.0922222219999999	0.0855555559999999	0.0	0.085	0.0	0	0.161111111	1.5	0.32	0.0	0.181034
7257	1492	0	1	1	3	6	1	1.0	1	2012	6	28	4	18.16666667	30	1	0	0	1269	0.374722222	0.167777778	0.094444444	0.0	0.099444444	0.0	0	0.128333333	1.5	0.3	0.0	0.181818
7260	1492	1	2	1	3	6	3	0.0	1	2012	6	28	4	16.5	12	0	0	0	1269	0.318055556	0.0922222219999999	0.0855555559999999	0.0	0.085	0.0	0	0.161111111	0.0	0.32	0.0	0.181034
7274	1496	1	0	3	3	6	5	0.0	1	2012	6	28	4	9.5	71	0	0	0	2340	0.612777778	0.198333333	0.116111111	0.0	0.3888888889999999	0.0	0	0.242222222	0.0	0.52	0.0	0.333716
7284	1499	1	1	4	1	2	1	1.0	1	2012	6	28	4	19.16666667	21	0	1	2	5347	1.37	0.376944444	0.1913888889999999	0.0	0.2444444439999999	0.0	0	0.24	1.5	0.75	0.0	0.313657
7286	1500	2	0	4	3	6	4	1.0	1	2012	6	28	4	11.0	21	0	1	2	2345	0.7355555559999999	0.217222222	0.079166667	0.0	0.352222222	0.097777778	1	0.1913888889999999	3.0	0.55	0.0	0.142235
7288	1501	1	0	4	1	1	1	1.0	1	2012	6	28	4	8.416666667000001	47	0	1	2	14268	3.444166667	1.047777778	0.211111111	0.666666667	0.0	0.083333333	1	0.852777778	4.2	2.51	0.0	0.5100979999999999
7310	1510	0	0	3	1	2	1	1.0	1	2012	6	29	5	6.75	44	0	1	1	24406	5.560555556000001	1.5677777780000002	0.0991666669999999	0.433333333	0.238888889	0.275277778	2	1.056944444	8.09	4.23	10.5	0.4649149999999999
7327	1510	3	2	4	3	2	5	0.0	1	2012	6	29	5	16.25	10	1	0	1	4645	1.150555556	0.3388888889999999	0.109444444	0.1	0.063611111	0.109722222	1	0.284166667	0.0	0.74	0.0	0.130987
7363	1514	0	3	4	3	6	5	0.0	1	2012	6	29	5	23.25	64	1	0	0	4760	1.171666667	0.383888889	0.165555556	0.0	0.3266666669999999	0.0	0	0.233888889	0.0	0.72	0.0	0.295724
7382	1517	1	4	4	5	1	1	1.0	1	2012	6	29	5	13.91666667	58	0	1	1	2154	0.771388889	0.259166667	0.187222222	0.0	0.339722222	0.0	0	0.177777778	1.5	0.54	0.0	0.05
7393	1519	0	0	3	1	6	1	1.0	1	2012	6	29	5	8.0	34	0	1	0	2978	0.7225	0.229444444	0.1397222219999999	0.0	0.310277778	0.072222222	1	0.216111111	3.0	0.52	0.0	0.228792
7396	1519	0	6	4	3	6	1	1.0	1	2012	6	29	5	1.0	34	0	1	0	7098	1.7125	0.609166667	0.200555556	0.0	0.425555556	0.0	0	0.4225	1.5	1.15	0.0	0.5325439999999999
7404	1521	0	2	3	3	6	1	1.0	1	2012	6	29	5	22.25	29	0	1	0	7615	1.7652777780000002	0.645277778	0.1769444439999999	0.3	0.0	0.1	1	0.500277778	2.4	1.26	0.0	0.598001
7419	1523	2	0	3	3	1	3	0.0	1	2012	6	30	6	16.0	13	1	0	2	1838	0.416111111	0.130833333	0.076111111	0.0	0.141944444	0.128333333	1	0.0886111109999999	0.0	0.28	0.0	0.119122
7428	1527	0	0	4	3	1	5	0.0	1	2012	6	30	6	11.0	63	0	1	1	5968	1.665	0.4675	0.157222222	0.066666667	0.243333333	0.213055556	2	0.308888889	0.0	1.19	0.0	0.217626
7455	1533	0	2	1	3	2	1	1.0	1	2012	6	30	6	14.75	36	0	1	1	1301	0.328055556	0.1166666669999999	0.076666667	0.0	0.143055556	0.0	0	0.115	1.5	0.22	0.0	0.253623
7493	1538	2	1	4	3	2	5	0.0	1	2012	6	30	6	12.33333333	8	1	0	2	668	0.371388889	0.0975	0.304444444	0.0	0.041666667	0.0	0	0.089444444	0.0	0.22	0.0	0.136646
7503	1538	3	6	4	3	2	5	0.0	1	2012	6	30	6	18.83333333	7	0	0	2	2039	0.478611111	0.125277778	0.011666667	0.0	0.158333333	0.0	0	0.118333333	0.0	0.29	0.0	0.0
7526	1544	0	2	4	3	1	1	1.0	1	2012	7	1	7	14.0	45	1	1	1	6684	1.600555556	0.443888889	0.1555555559999999	0.1166666669999999	0.091111111	0.219722222	1	0.325555556	3.0	1.07	0.0	0.394198
7575	1557	1	1	3	1	6	1	1.0	1	2012	7	1	7	14.0	24	0	1	0	3839	0.910833333	0.313888889	0.135	0.0	0.392222222	0.0	0	0.283055556	1.5	0.71	0.0	0.354269
7578	1558	0	2	3	3	6	1	1.0	1	2012	7	1	7	18.0	35	1	0	0	5162	1.353611111	0.4602777779999999	0.194166667	0.25	0.0	0.083333333	1	0.400555556	2.4	0.92	0.0	0.789875
7604	1561	1	0	3	1	1	1	1.0	1	2012	7	2	1	7.5	28	0	0	1	10312	2.5175	0.844166667	0.24	0.433333333	0.0	0.1166666669999999	1	0.8605555559999999	2.9	2.42	0.0	0.560362
7606	1561	2	0	4	5	1	5	0.0	1	2012	7	2	1	7.833333333	7	0	0	1	6486	1.794722222	0.588333333	0.178333333	0.1166666669999999	0.2666666669999999	0.15	1	0.430833333	0.0	1.4	0.0	0.272727
7611	1562	1	1	3	1	6	4	1.0	1	2012	7	2	1	18.5	33	0	1	0	11460	2.706388889	0.8938888890000001	0.417222222	0.4	0.0	0.0	0	0.6972222220000001	2.65	1.91	0.0	0.443028
7663	1571	1	3	1	3	1	1	1.0	1	2012	7	2	1	14.5	36	1	0	1	189	0.14	0.0427777779999999	0.094722222	0.0	0.040277778	0.0	0	0.0436111109999999	1.5	0.11	0.0	0.127389
7673	1573	0	1	4	5	1	5	0.0	1	2012	7	2	1	13.75	69	0	1	2	4975	1.3566666669999998	0.408055556	0.2372222219999999	0.0	0.47	0.064444444	1	0.3444444439999999	0.0	1.14	0.0	0.4290319999999999
7687	1577	0	1	1	5	6	1	1.0	1	2012	7	2	1	13.5	30	1	0	0	1029	0.374166667	0.14	0.237777778	0.0	0.05	0.0	0	0.149166667	1.5	0.39	0.0	0.163873
7716	1584	1	6	4	3	5	1	1.0	1	2012	7	3	2	17.01666667	35	1	1	2	1370	0.436111111	0.134166667	0.108333333	0.0	0.213333333	0.0	0	0.118888889	1.5	0.46	0.0	0.17757
7720	1584	1	10	4	3	5	1	1.0	1	2012	7	3	2	18.83333333	35	1	1	2	1370	0.436111111	0.134166667	0.108333333	0.0	0.206388889	0.0	0	0.113888889	1.5	0.45	0.0	0.2195119999999999
7732	1584	5	1	3	3	2	1	1.0	1	2012	7	3	2	15.5	67	1	0	2	2045	0.493333333	0.142777778	0.076944444	0.0	0.133333333	0.0	0	0.123055556	1.5	0.29	0.0	0.155756
7755	1591	0	3	3	3	1	1	1.0	1	2012	7	3	2	15.08333333	53	1	1	2	3645	0.958333333	0.309722222	0.244166667	0.0	0.298888889	0.0	0	0.275833333	1.5	0.76	0.0	0.291037
7758	1592	0	2	1	3	6	1	1.0	1	2012	7	3	2	10.5	32	1	0	0	883	0.264722222	0.095	0.090277778	0.0	0.059722222	0.0	0	0.076944444	1.5	0.19	0.0	0.202166
7759	1592	0	3	1	5	6	1	1.0	1	2012	7	3	2	11.0	32	1	0	0	1116	0.319166667	0.162222222	0.0897222219999999	0.0	0.097777778	0.0	0	0.0875	1.5	0.24	0.0	0.0412698
7848	1607	0	9	3	3	1	1	1.0	1	2012	7	3	2	23.75	36	1	1	1	7653	1.820277778	0.614166667	0.292777778	0.316666667	0.0	0.1	1	0.404722222	2.4	1.26	0.0	0.568291
7853	1607	2	0	4	2	1	5	0.0	1	2012	7	3	2	8.75	5	0	0	1	1119	0.299444444	0.081111111	0.132222222	0.0	0.203888889	0.0	0	0.11	0.0	0.27	0.0	0.2171719999999999
7860	1609	5	1	3	1	1	1	1.0	1	2012	7	3	2	17.08333333	22	0	1	1	8720	2.1025	0.755277778	0.268611111	0.283333333	0.0	0.0	0	0.593888889	3.5	1.57	10.5	0.490645
7864	1610	1	3	1	2	1	1	1.0	1	2012	7	3	2	15.5	33	0	1	1	840	0.215	0.073888889	0.0575	0.0	0.141666667	0.0	0	0.065833333	1.5	0.19	0.0	0.308017
7932	1625	0	0	4	1	1	1	1.0	1	2012	7	4	3	7.5	27	1	1	1	4501	1.151944444	0.456944444	0.0711111109999999	0.166666667	0.233333333	0.133333333	1	0.307222222	4.0	0.85	0.0	0.232369
7944	1628	1	0	1	3	6	1	1.0	1	2012	7	4	3	8.666666667000001	29	0	0	0	779	0.194166667	0.0847222219999999	0.129722222	0.0	0.02	0.0	0	0.103888889	1.5	0.22	0.0	0.580214
7947	1628	1	3	1	3	6	1	1.0	1	2012	7	4	3	17.0	29	0	0	0	779	0.194166667	0.0847222219999999	0.076666667	0.0	0.068333333	0.0	0	0.106388889	1.5	0.23	0.0	0.45953
7950	1629	0	2	1	5	1	5	0.0	1	2012	7	4	3	13.33333333	66	1	0	1	286	0.0825	0.030555556	0.049166667	0.0	0.026666667	0.0	0	0.034722222	0.0	0.07	10.5	0.392
7957	1630	2	0	4	3	1	1	1.0	1	2012	7	4	3	17.75	22	0	1	1	1232	0.320833333	0.100833333	0.212777778	0.0	0.038333333	0.0	0	0.091666667	1.5	0.24	0.0	0.0545455
7963	1631	0	2	4	1	1	1	1.0	1	2012	7	4	3	11.25	47	0	1	1	1591	0.486388889	0.149444444	0.152777778	0.0	0.111111111	0.0	0	0.133888889	1.5	0.37	0.0	0.0394191
7968	1631	1	1	1	5	1	1	1.0	1	2012	7	4	3	14.25	40	1	0	1	2144	0.571944444	0.185555556	0.095833333	0.0	0.3175	0.1075	1	0.189444444	3.0	0.49	0.0	0.101173
7971	1631	2	0	3	3	1	3	0.0	1	2012	7	4	3	7.416666667	14	1	0	1	2072	0.6316666670000001	0.188055556	0.2019444439999999	0.0	0.265555556	0.0	0	0.208333333	0.0	0.68	0.0	0.34
7974	1631	3	0	4	2	1	5	0.0	1	2012	7	4	3	8.5	9	0	0	1	1731	0.611111111	0.173888889	0.149722222	0.0	0.276944444	0.0	0	0.241111111	0.0	0.59	0.0	0.180876
7985	1634	0	2	4	3	6	4	0.5	1	2012	7	4	3	21.5	23	1	0	0	5329	1.290277778	0.4194444439999999	0.073055556	0.0	0.545	0.110833333	1	0.361111111	1.5	1.04	0.0	0.246923
8002	1638	1	1	3	1	4	1	1.0	1	2012	7	4	3	17.0	49	0	1	2	16723	3.699722222	1.0575	0.274444444	0.333333333	0.0	0.1166666669999999	1	1.076111111	7.1	4.91	10.5	0.6138359999999999
8018	1643	0	1	1	1	6	1	1.0	1	2012	7	5	4	13.5	38	0	1	0	1594	0.4525	0.150555556	0.074166667	0.0	0.165	0.113888889	1	0.106111111	3.0	0.29	0.0	0.282723
8026	1644	1	0	3	1	1	1	1.0	1	2012	7	5	4	7.833333333	28	1	1	2	16256	3.806666667	1.113611111	0.331111111	0.566666667	0.0	0.066666667	1	0.848333333	4.7	2.66	10.5	0.561231
8027	1644	1	1	3	5	1	1	1.0	1	2012	7	5	4	17.0	28	1	1	2	16580	3.837777778	1.096666667	0.24	0.583333333	0.0	0.066666667	1	0.903888889	4.7	2.69	10.5	0.647511
8028	1644	1	2	4	3	1	1	1.0	1	2012	7	5	4	18.25	28	1	1	2	1494	0.348888889	0.114722222	0.176111111	0.0	0.0891666669999999	0.0	0	0.1072222219999999	1.5	0.27	0.0	0.303109
8031	1645	0	2	3	5	6	1	1.0	1	2012	7	5	4	19.75	28	1	1	0	5273	1.259722222	0.426944444	0.178611111	0.0	0.374444444	0.095555556	1	0.313333333	3.0	0.84	0.0	0.304965
8039	1648	0	1	4	4	1	1	1.0	1	2012	7	5	4	11.5	41	0	1	2	22750	5.399444443999999	1.6922222219999998	0.381944444	0.7333333329999999	0.0	0.15	1	1.033055556	4.09	5.11	0.0	0.442592
8064	1656	0	4	3	3	6	4	1.0	1	2012	7	5	4	16.5	32	1	1	0	5481	1.4416666669999998	0.497222222	0.204166667	0.2	0.0	0.1	1	0.464166667	1.95	1.05	0.0	0.554758
8075	1658	0	0	1	3	1	1	1.0	1	2012	7	5	4	7.25	38	1	1	2	324	0.124722222	0.053333333	0.113055556	0.0	0.016666667	0.0	0	0.050833333	1.5	0.1	0.0	0.0437158
8077	1658	0	3	1	2	1	1	1.0	1	2012	7	5	4	9.083333333	38	1	1	2	1671	0.4483333329999999	0.1913888889999999	0.304722222	0.0	0.059166667	0.0	0	0.138055556	1.5	0.35	0.0	0.376258
8084	1658	2	0	1	2	2	3	0.0	1	2012	7	5	4	8.166666667000001	11	1	0	2	1671	0.426111111	0.1988888889999999	0.278611111	0.0	0.090833333	0.0	0	0.142777778	0.0	0.32	0.0	0.348249
8106	1663	1	3	4	3	2	1	1.0	1	2012	7	6	5	23.83333333	49	0	1	2	1618	0.428333333	0.1216666669999999	0.290833333	0.0	0.033333333	0.0	0	0.098055556	1.5	0.28	0.0	0.0453258
8152	1673	0	2	1	5	1	5	0.0	1	2012	7	7	6	11.91666667	72	1	1	2	1107	0.251944444	0.088055556	0.099444444	0.0	0.076388889	0.0	0	0.110555556	0.0	0.24	0.0	0.3190949999999999
8153	1673	0	3	3	3	1	5	0.0	1	2012	7	7	6	16.0	72	1	1	2	6287	1.553611111	0.502777778	0.163333333	0.166666667	0.275	0.1166666669999999	1	0.5347222220000001	0.0	1.37	10.5	0.7111689999999999
8172	1677	1	0	3	3	1	1	1.0	1	2012	7	7	6	9.25	59	1	1	2	22670	5.328333333	1.635555556	0.155	0.683333333	0.3775	0.416666667	3	1.042222222	4.5	4.44	0.0	0.307303
8175	1678	0	1	4	3	1	1	1.0	1	2012	7	7	6	14.0	59	1	1	2	6546	1.783611111	0.582777778	0.085277778	0.0	0.485	0.173611111	1	0.39	3.0	1.19	0.0	0.2948719999999999
8196	1684	0	2	4	3	1	1	1.0	1	2012	7	7	6	13.75	30	0	1	1	3175	0.745277778	0.2166666669999999	0.187222222	0.0	0.2525	0.0	0	0.2263888889999999	1.5	0.61	0.0	0.181595
8240	1698	1	2	4	3	1	5	0.0	1	2012	7	8	7	13.83333333	63	1	1	1	876	0.269722222	0.074444444	0.07	0.0	0.065833333	0.0	0	0.089444444	0.0	0.21	0.0	0.0993788999999999
8247	1699	3	0	4	3	1	1	1.0	1	2012	7	8	7	14.0	33	0	1	1	2441	0.679444444	0.236111111	0.409722222	0.0	0.1266666669999999	0.0	0	0.206388889	1.5	0.63	0.0	0.149394
8268	1705	0	1	4	3	1	5	0.0	1	2012	7	8	7	15.0	76	0	1	2	3578	0.983611111	0.297222222	0.417222222	0.0	0.133333333	0.0	0	0.184722222	0.0	0.81	0.0	0.0796992
8302	1714	0	1	3	5	6	5	0.0	1	2012	7	9	1	12.5	77	1	0	0	1597	0.358611111	0.168055556	0.045	0.0	0.088888889	0.0	0	0.192777778	0.0	0.46	0.0	0.475504
8315	1716	1	0	4	1	2	4	1.0	1	2012	7	9	1	4.0	34	0	1	2	15726	3.665	1.163333333	0.242222222	0.5	0.0	0.0	0	0.5744444439999999	2.05	2.0	0.0	0.169246
8333	1721	1	1	4	2	1	1	1.0	1	2012	7	9	1	8.5	52	1	1	1	1700	0.5069444439999999	0.175	0.288055556	0.0	0.111666667	0.0	0	0.1838888889999999	1.5	0.46	0.0	0.10574
8339	1721	4	0	4	2	2	3	0.0	1	2012	7	9	1	8.25	12	1	0	1	1700	0.514444444	0.176666667	0.276111111	0.0	0.1555555559999999	0.0	0	0.158611111	0.0	0.39	0.0	0.4868649999999999
8346	1723	0	0	3	1	6	1	1.0	1	2012	7	9	1	6.833333333	44	1	0	0	6853	1.589444444	0.504722222	0.137777778	0.0	0.543055556	0.0	0	0.487777778	1.5	1.16	10.5	0.567768
8350	1723	1	1	3	2	6	3	0.0	1	2012	7	9	1	14.0	13	1	0	0	2329	0.586666667	0.230555556	0.263611111	0.0	0.190555556	0.0	0	0.151666667	0.0	0.42	0.0	0.419414
8361	1727	0	0	3	1	1	5	0.0	1	2012	7	9	1	11.0	67	1	1	1	4852	1.152222222	0.314444444	0.278611111	0.0	0.332222222	0.0	0	0.303055556	0.0	0.87	0.0	0.16407
8378	1731	0	1	1	5	1	1	1.0	1	2012	7	9	1	11.75	54	0	1	2	1482	0.379722222	0.105277778	0.0352777779999999	0.0	0.1838888889999999	0.0	0	0.096111111	1.5	0.27	0.0	0.372832
8385	1733	1	1	1	2	1	3	0.0	1	2012	7	10	2	15.25	11	0	0	2	921	0.2525	0.09	0.173055556	0.0	0.03	0.0	0	0.059722222	0.0	0.17	0.0	0.2883719999999999
8394	1735	0	1	3	4	6	1	1.0	1	2012	7	10	2	16.5	27	1	1	0	2677	0.6333333329999999	0.24	0.186111111	0.133333333	0.0	0.0	0	0.2475	2.4	0.53	10.5	0.598204
8456	1751	0	10	4	3	1	1	1.0	1	2012	7	10	2	20.16666667	39	1	1	2	462	0.098055556	0.041944444	0.011111111	0.0	0.026666667	0.0	0	0.044722222	1.5	0.11	0.0	0.130435
8478	1755	0	0	4	4	1	5	0.0	1	2012	7	11	3	6.0	76	0	1	1	3033	0.74	0.2666666669999999	0.128333333	0.0	0.199166667	0.0	0	0.1725	0.0	0.55	0.0	0.425121
8503	1758	1	0	3	1	1	1	1.0	1	2012	7	11	3	6.0	30	0	1	1	14841	3.358611111	0.978611111	0.307777778	0.433333333	0.0	0.0	0	0.640833333	3.1	2.42	0.0	0.432596
8519	1761	0	3	4	1	1	1	1.0	1	2012	7	11	3	19.41666667	44	1	1	2	6478	1.588055556	0.4975	0.086944444	0.0	0.3702777779999999	0.0	0	0.267777778	1.5	0.93	0.0	0.221992
8526	1762	1	0	3	3	6	5	0.0	1	2012	7	11	3	13.0	78	0	0	0	1994	0.48	0.1580555559999999	0.132222222	0.0	0.1166666669999999	0.0	0	0.145555556	0.0	0.34	0.0	0.263359
8534	1763	0	7	4	1	1	1	1.0	1	2012	7	11	3	22.0	44	0	1	1	6081	1.408055556	0.369722222	0.198611111	0.0	0.3	0.0	0	0.187777778	1.5	0.85	0.0	0.161243
8556	1766	1	1	1	2	6	2	0.0	1	2012	7	11	3	15.41666667	17	1	0	0	1107	0.266111111	0.082777778	0.203055556	0.0	0.046388889	0.0	0	0.098333333	0.0	0.21	0.0	0.0847458
8570	1768	1	1	4	5	4	1	1.0	1	2012	7	11	3	15.16666667	39	1	1	2	3054	0.8844444440000001	0.263611111	0.1694444439999999	0.066666667	0.283333333	0.083333333	1	0.299722222	3.6	1.46	0.0	0.248378
8589	1771	1	0	1	3	1	5	0.0	1	2012	7	11	3	14.5	73	0	1	1	1924	0.443333333	0.1825	0.131944444	0.0	0.2044444439999999	0.0	0	0.175555556	0.0	0.42	10.5	0.4588609999999999
8594	1772	1	1	4	4	1	1	1.0	1	2012	7	11	3	13.25	44	0	1	1	2811	0.690277778	0.242222222	0.290833333	0.1166666669999999	0.0	0.0	0	0.39	2.4	0.83	10.5	0.816239
8598	1773	0	1	3	1	6	1	1.0	1	2012	7	12	4	19.5	40	1	1	0	1724	0.449722222	0.197777778	0.238888889	0.0	0.125	0.0	0	0.26	1.5	0.53	0.0	0.621795
8612	1779	0	0	1	3	6	1	1.0	1	2012	7	12	4	19.0	19	1	0	0	1114	0.269722222	0.080555556	0.111388889	0.0	0.101388889	0.0	0	0.1397222219999999	1.5	0.28	0.0	0.361829
8613	1779	0	1	1	3	6	1	1.0	1	2012	7	12	4	19.5	19	1	0	0	1114	0.2738888889999999	0.093055556	0.1580555559999999	0.0	0.069444444	0.0	0	0.121388889	1.5	0.37	0.0	0.4462239999999999
8626	1783	0	1	3	5	6	1	0.5	1	2012	7	12	4	9.533333333	24	1	0	0	3541	0.805277778	0.245277778	0.086944444	0.0	0.373333333	0.0	0	0.238055556	0.75	0.62	0.0	0.368728
8676	1792	1	1	3	1	6	1	1.0	1	2012	7	12	4	17.25	28	1	0	0	21423	5.248055556000001	1.600555556	0.096944444	0.916666667	0.0	0.2666666669999999	2	1.063333333	3.9	3.17	0.0	0.570533
8680	1794	0	1	1	5	1	5	0.0	1	2012	7	12	4	11.33333333	83	0	1	2	346	0.085	0.048055556	0.0313888889999999	0.0	0.034722222	0.0	0	0.055	0.0	0.11	0.0	0.20202
8716	1804	0	0	4	4	6	5	0.0	1	2012	7	13	5	4.75	26	1	0	0	7043	1.652777778	0.471111111	0.128611111	0.0	0.416666667	0.0	0	0.303055556	0.0	1.01	0.0	0.2621449999999999
8760	1813	0	3	4	4	1	1	1.0	1	2012	7	13	5	17.75	39	1	1	2	4974	1.175833333	0.323611111	0.205555556	0.0	0.316666667	0.0	0	0.300833333	1.5	0.89	0.0	0.380425
8763	1814	1	1	4	5	1	1	1.0	1	2012	7	13	5	9.0	34	0	1	1	1987	0.5166666670000001	0.141944444	0.262777778	0.033333333	0.0	0.0	0	0.153611111	1.7	0.41	0.0	0.515371
8771	1815	0	8	4	3	1	1	1.0	1	2012	7	13	5	17.91666667	61	1	1	2	6123	1.545	0.505555556	0.163055556	0.15	0.0861111109999999	0.222222222	1	0.4069444439999999	3.2	1.31	0.0	0.511263
8797	1818	0	0	1	3	6	1	1.0	1	2012	7	14	6	11.0	47	0	0	0	238	0.071666667	0.019166667	0.033333333	0.0	0.0144444439999999	0.0	0	0.03	1.5	0.06	0.0	0.12963
8812	1821	1	0	4	3	1	2	0.0	1	2012	7	14	6	19.0	17	1	1	2	3120	0.8502777779999999	0.345	0.159722222	0.0	0.271111111	0.0	0	0.200277778	0.0	0.6	0.0	0.317614
8816	1822	0	0	3	3	6	5	0.0	1	2012	7	14	6	10.5	70	1	0	0	1893	0.493611111	0.185277778	0.1172222219999999	0.0	0.1744444439999999	0.0	0	0.206666667	0.0	0.48	0.0	0.302419
8829	1825	0	4	3	3	6	1	1.0	1	2012	7	14	6	22.0	29	1	1	0	6933	1.6091666669999998	0.504722222	0.099444444	0.133333333	0.056666667	0.083333333	1	0.285	3.0	0.96	0.0	0.298246
